code,tabName,dashboardName
5e219acf-58f9-464f-9555-5e83283650cd,Agent Scorecard,Connect Insights
84e62697-c289-4771-8abe-66a5abfd490b,Contact Center,Connect Insights
b896f071-1128-46b3-816c-97eda7d56172,Operational Trends,Connect Insights
d5560118-1793-4c49-833f-bba8017900b1,Contact Center,Connect Insights
e74db4a5-fcad-4174-bd82-7c6ac0829d14,Contact Center,Connect Insights
